word,occurrences,frequency
jbht,1,0.008218952905399852
ochi,15,0.12328429358099777
bk79,1,0.008218952905399852
jc,1,0.008218952905399852
tftitan,2,0.016437905810799704
mmflint,1,0.008218952905399852
bynatur,1,0.008218952905399852
ssnc,1,0.008218952905399852
gaydaddi,1,0.008218952905399852
ssni,1,0.008218952905399852
bde,1,0.008218952905399852
bdc,1,0.008218952905399852
bdn,1,0.008218952905399852
ginni,1,0.008218952905399852
bdj,1,0.008218952905399852
juggl,1,0.008218952905399852
welspun,1,0.008218952905399852
journal,8,0.06575162324319882
underwood,1,0.008218952905399852
ielmalar,1,0.008218952905399852
miser,3,0.024656858716199558
gorevid,1,0.008218952905399852
calvin,1,0.008218952905399852
maldiv,5,0.04109476452699926
adida,2,0.016437905810799704
whope,1,0.008218952905399852
hahahahaha,1,0.008218952905399852
repyf,1,0.008218952905399852
giota,1,0.008218952905399852
creon,1,0.008218952905399852
repyy,1,0.008218952905399852
crzbf,1,0.008218952905399852
gradwithaplan,1,0.008218952905399852
tntef,1,0.008218952905399852
nightlif,2,0.016437905810799704
patrol,6,0.049313717432399116
lasithi,1,0.008218952905399852
hoooray,1,0.008218952905399852
mlpx,1,0.008218952905399852
hlcsgreatth,2,0.016437905810799704
sis,9,0.07397057614859867
sir,12,0.09862743486479823
sip,1,0.008218952905399852
dwt,2,0.016437905810799704
sit,11,0.09040848195939837
dwx,1,0.008218952905399852
six,5,0.04109476452699926
sic,1,0.008218952905399852
brian,1,0.008218952905399852
dwa,1,0.008218952905399852
sig,2,0.016437905810799704
sie,1,0.008218952905399852
sid,3,0.024656858716199558
rezon,1,0.008218952905399852
sin,3,0.024656858716199558
sim,2,0.016437905810799704
sil,2,0.016437905810799704
spaceport,1,0.008218952905399852
blusteri,1,0.008218952905399852
wzzm13,1,0.008218952905399852
light,19,0.1561601052025972
guyverhofstadt,1,0.008218952905399852
133,1,0.008218952905399852
132,1,0.008218952905399852
131,3,0.024656858716199558
130,4,0.03287581162159941
136,3,0.024656858716199558
135,1,0.008218952905399852
134,2,0.016437905810799704
amorgo,2,0.016437905810799704
139,1,0.008218952905399852
138,1,0.008218952905399852
llnw,1,0.008218952905399852
leco,1,0.008218952905399852
nectarween,1,0.008218952905399852
spotifi,5,0.04109476452699926
redhead,1,0.008218952905399852
sexmenovella,1,0.008218952905399852
principaltwyman,1,0.008218952905399852
flex,4,0.03287581162159941
161008548,1,0.008218952905399852
fler,1,0.008218952905399852
flew,3,0.024656858716199558
digitaltrend,1,0.008218952905399852
flee,2,0.016437905810799704
billi,5,0.04109476452699926
ragazza,2,0.016437905810799704
28oktovriou,1,0.008218952905399852
feast,8,0.06575162324319882
qtwo,1,0.008218952905399852
gamerevolut,1,0.008218952905399852
fuzz,3,0.024656858716199558
qtww,1,0.008218952905399852
fbbasketbol,2,0.016437905810799704
slavesit,1,0.008218952905399852
88,3,0.024656858716199558
89,2,0.016437905810799704
82,1,0.008218952905399852
83,1,0.008218952905399852
80,10,0.08218952905399853
81,8,0.06575162324319882
86,2,0.016437905810799704
87,4,0.03287581162159941
84,3,0.024656858716199558
85,1,0.008218952905399852
incompet,4,0.03287581162159941
phisigatwcu,1,0.008218952905399852
aaronishjackson,2,0.016437905810799704
geog,1,0.008218952905399852
durkahonta,1,0.008218952905399852
bodysculpt,1,0.008218952905399852
unforgiven,1,0.008218952905399852
pendant,12,0.09862743486479823
philip,7,0.05753267033779896
asclepius,1,0.008218952905399852
lts,1,0.008218952905399852
someday,3,0.024656858716199558
ltc,1,0.008218952905399852
ltg,1,0.008218952905399852
lte,3,0.024656858716199558
ltd,16,0.13150324648639763
lto,1,0.008218952905399852
ltm,1,0.008218952905399852
rhegion,1,0.008218952905399852
isbc,1,0.008218952905399852
echo,3,0.024656858716199558
daveharryriv,1,0.008218952905399852
unger,1,0.008218952905399852
dmoney159222,1,0.008218952905399852
trembl,1,0.008218952905399852
capac,5,0.04109476452699926
tribeoftobi,1,0.008218952905399852
govmikehuckabe,1,0.008218952905399852
sial,1,0.008218952905399852
boin,1,0.008218952905399852
boil,4,0.03287581162159941
mtvhit,1,0.008218952905399852
shell,8,0.06575162324319882
wcupa,1,0.008218952905399852
shelf,1,0.008218952905399852
juli,11,0.09040848195939837
metcedplus,1,0.008218952905399852
ewueagl,1,0.008218952905399852
shelv,1,0.008218952905399852
metrorailinfo,1,0.008218952905399852
clintlov,1,0.008218952905399852
seb,3,0.024656858716199558
blin,1,0.008218952905399852
crucifi,2,0.016437905810799704
irdm,1,0.008218952905399852
sen,1,0.008218952905399852
faux,2,0.016437905810799704
scone,1,0.008218952905399852
combin,5,0.04109476452699926
archaeolo,1,0.008218952905399852
mudamuda,1,0.008218952905399852
lagoon,1,0.008218952905399852
clash,4,0.03287581162159941
petrol,3,0.024656858716199558
sweeeeeet,1,0.008218952905399852
maineloversph,1,0.008218952905399852
vidstim,1,0.008218952905399852
class,98,0.8054573847291855
djbillybunt,1,0.008218952905399852
yum,7,0.05753267033779896
kjanderson,1,0.008218952905399852
spottyjaguar,1,0.008218952905399852
darkest,1,0.008218952905399852
baclava,1,0.008218952905399852
mumbai,3,0.024656858716199558
slutskaya,1,0.008218952905399852
lemmi,1,0.008218952905399852
alagu70,1,0.008218952905399852
contribut,12,0.09862743486479823
pypl,1,0.008218952905399852
rystrav,1,0.008218952905399852
votum,1,0.008218952905399852
rebetiko,1,0.008218952905399852
streetwar,1,0.008218952905399852
bronco,1,0.008218952905399852
agonasport,1,0.008218952905399852
affluent,1,0.008218952905399852
courtisan,1,0.008218952905399852
knowledg,7,0.05753267033779896
artsi,1,0.008218952905399852
dlc,1,0.008218952905399852
dlb,1,0.008218952905399852
dla,3,0.024656858716199558
dls,1,0.008218952905399852
dlr,1,0.008218952905399852
dlx,1,0.008218952905399852
mgmxf,1,0.008218952905399852
exam,7,0.05753267033779896
tsipra,18,0.14794115229719734
exac,1,0.008218952905399852
avon,1,0.008218952905399852
swift,1,0.008218952905399852
diehard,1,0.008218952905399852
articul,1,0.008218952905399852
wald,1,0.008218952905399852
wale,3,0.024656858716199558
wall,12,0.09862743486479823
ahoy,2,0.016437905810799704
arriv,22,0.18081696391879673
walk,28,0.23013068135119585
selfmagazin,1,0.008218952905399852
fintech,3,0.024656858716199558
cpslmc,1,0.008218952905399852
hindu,3,0.024656858716199558
arvada,1,0.008218952905399852
thompst75,1,0.008218952905399852
gopro,1,0.008218952905399852
mike,6,0.049313717432399116
liverpool,3,0.024656858716199558
bspm,1,0.008218952905399852
craftbeer,1,0.008218952905399852
presenc,2,0.016437905810799704
kelbysteel,1,0.008218952905399852
sbmrf,1,0.008218952905399852
apei,1,0.008218952905399852
hiltonathen,1,0.008218952905399852
overturn,1,0.008218952905399852
present,28,0.23013068135119585
deodor,1,0.008218952905399852
vimeo,3,0.024656858716199558
stormielynchr5,2,0.016437905810799704
brickandmortar,1,0.008218952905399852
mutant,1,0.008218952905399852
refr,1,0.008218952905399852
cwei,1,0.008218952905399852
pewd,1,0.008218952905399852
philoxenia,1,0.008218952905399852
refe,1,0.008218952905399852
refg,1,0.008218952905399852
apprehens,1,0.008218952905399852
uniti,6,0.049313717432399116
uqm,1,0.008218952905399852
fkn,1,0.008218952905399852
cinf,1,0.008218952905399852
gete,1,0.008218952905399852
ataylori,1,0.008218952905399852
oregonm,1,0.008218952905399852
inch,16,0.13150324648639763
inci,1,0.008218952905399852
gett,1,0.008218952905399852
collab,2,0.016437905810799704
laoudiko,1,0.008218952905399852
student,106,0.8712090079723842
whale,1,0.008218952905399852
collar,2,0.016437905810799704
celtic,3,0.024656858716199558
barta,1,0.008218952905399852
twirl,1,0.008218952905399852
hamilton,2,0.016437905810799704
vilai,1,0.008218952905399852
lightbulb,1,0.008218952905399852
etrm,1,0.008218952905399852
motivasjonsh,1,0.008218952905399852
aflet,1,0.008218952905399852
simultan,1,0.008218952905399852
personalis,1,0.008218952905399852
homeaway,3,0.024656858716199558
smith,9,0.07397057614859867
goreng,1,0.008218952905399852
strava,1,0.008218952905399852
adultinggo,1,0.008218952905399852
doughnut,1,0.008218952905399852
dan85895877,1,0.008218952905399852
neptun,1,0.008218952905399852
miami,7,0.05753267033779896
sotirio,1,0.008218952905399852
postion,1,0.008218952905399852
tumblr,1,0.008218952905399852
export,6,0.049313717432399116
kdz,1,0.008218952905399852
ibdsf,1,0.008218952905399852
scythian,1,0.008218952905399852
wellesley,1,0.008218952905399852
fcsmf,1,0.008218952905399852
totti,3,0.024656858716199558
broadvi,1,0.008218952905399852
graco,1,0.008218952905399852
badgeofhonor,1,0.008218952905399852
investig,20,0.16437905810799705
solelinksww,1,0.008218952905399852
wcspagem,1,0.008218952905399852
ndl,1,0.008218952905399852
linger,1,0.008218952905399852
idra,1,0.008218952905399852
tdih,1,0.008218952905399852
ndz,1,0.008218952905399852
sweat,3,0.024656858716199558
ndr,1,0.008218952905399852
mariechant,2,0.016437905810799704
todayinhistori,1,0.008218952905399852
mattwalshblog,3,0.024656858716199558
bblu,1,0.008218952905399852
supn,1,0.008218952905399852
statehermitag,1,0.008218952905399852
van,8,0.06575162324319882
val,3,0.024656858716199558
vac,2,0.016437905810799704
cinderella,3,0.024656858716199558
vaz,1,0.008218952905399852
atkinson,1,0.008218952905399852
var,3,0.024656858716199558
vas,1,0.008218952905399852
vaw,2,0.016437905810799704
vat,3,0.024656858716199558
granni,5,0.04109476452699926
aomff,1,0.008218952905399852
made,69,0.5671077504725899
whether,3,0.024656858716199558
mado,1,0.008218952905399852
venetian,2,0.016437905810799704
va8,1,0.008218952905399852
belov,3,0.024656858716199558
steedro,1,0.008218952905399852
halftim,1,0.008218952905399852
melancory666,1,0.008218952905399852
myl,1,0.008218952905399852
eratosthen,1,0.008218952905399852
pappou,1,0.008218952905399852
diplomat,3,0.024656858716199558
mgmcf,1,0.008218952905399852
daimon,1,0.008218952905399852
amtizen,1,0.008218952905399852
margaret,1,0.008218952905399852
palembang,1,0.008218952905399852
humbl,4,0.03287581162159941
pringl,1,0.008218952905399852
experienc,5,0.04109476452699926
gorham,1,0.008218952905399852
bcr,1,0.008218952905399852
endemi,1,0.008218952905399852
richardson,1,0.008218952905399852
gymkhanagrid,9,0.07397057614859867
tiff2016,1,0.008218952905399852
gavinskradski,1,0.008218952905399852
galactica,2,0.016437905810799704
northamptonshir,2,0.016437905810799704
authordyna,1,0.008218952905399852
apricotcool,1,0.008218952905399852
jhutcheon,1,0.008218952905399852
mekosoff,1,0.008218952905399852
queenmaryhwdsb,1,0.008218952905399852
coucou,1,0.008218952905399852
lord,11,0.09040848195939837
methoni,1,0.008218952905399852
ahexf,1,0.008218952905399852
sixer,1,0.008218952905399852
digit,21,0.1725980110133969
boebot,1,0.008218952905399852
fqvlf,1,0.008218952905399852
twtc,1,0.008218952905399852
hdtv,1,0.008218952905399852
thedandywarhol,1,0.008218952905399852
hreef,1,0.008218952905399852
6797,1,0.008218952905399852
scholar,6,0.049313717432399116
rklein90,1,0.008218952905399852
opportunismus,1,0.008218952905399852
second,27,0.22191172844579599
markgreenaway,1,0.008218952905399852
tmhc,1,0.008218952905399852
esol,1,0.008218952905399852
mls,1,0.008218952905399852
crivit,1,0.008218952905399852
shawnaccess,1,0.008218952905399852
specialist,2,0.016437905810799704
intellectu,3,0.024656858716199558
hero,40,0.3287581162159941
herm,1,0.008218952905399852
whose,6,0.049313717432399116
herb,9,0.07397057614859867
hera,2,0.016437905810799704
here,19,0.1561601052025972
iamtitaniummmm,1,0.008218952905399852
herr,1,0.008218952905399852
spendpenni,1,0.008218952905399852
dogstrust,1,0.008218952905399852
eunoform,1,0.008218952905399852
unforgett,2,0.016437905810799704
peoplehepmalexistsipra,1,0.008218952905399852
swan,1,0.008218952905399852
mksi,1,0.008218952905399852
brought,14,0.11506534067559793
stocktrad,2,0.016437905810799704
mtvrock,1,0.008218952905399852
univ,1,0.008218952905399852
unit,27,0.22191172844579599
auq,1,0.008218952905399852
expressentri,1,0.008218952905399852
candandaigua,1,0.008218952905399852
tconnellyrt,1,0.008218952905399852
advogreen,1,0.008218952905399852
tacirashay,1,0.008218952905399852
passport,3,0.024656858716199558
buddi,14,0.11506534067559793
playboy,1,0.008218952905399852
holx,1,0.008218952905399852
allentownmik,5,0.04109476452699926
99,3,0.024656858716199558
glass,9,0.07397057614859867
holi,16,0.13150324648639763
91,1,0.008218952905399852
90,17,0.13972219939179747
hole,4,0.03287581162159941
hold,18,0.14794115229719734
95,5,0.04109476452699926
97,4,0.03287581162159941
96,4,0.03287581162159941
accid,8,0.06575162324319882
multitrac,2,0.016437905810799704
smtx,1,0.008218952905399852
fernsmithscla,1,0.008218952905399852
edibl,3,0.024656858716199558
infus,1,0.008218952905399852
smtc,1,0.008218952905399852
hog,1,0.008218952905399852
hoe,1,0.008218952905399852
hon,2,0.016437905810799704
hoo,1,0.008218952905399852
hol,2,0.016437905810799704
classifi,1,0.008218952905399852
revisit,1,0.008218952905399852
hov,1,0.008218952905399852
how,5,0.04109476452699926
hot,146,1.1999671241883785
hos,1,0.008218952905399852
hop,4,0.03287581162159941
symposium,1,0.008218952905399852
perspect,3,0.024656858716199558
foodfriday,1,0.008218952905399852
beauti,134,1.10133968932358
aliaf,1,0.008218952905399852
warfar,1,0.008218952905399852
revolt,2,0.016437905810799704
revolv,1,0.008218952905399852
backdrop,1,0.008218952905399852
feedback,1,0.008218952905399852
telecom,5,0.04109476452699926
kickoff,2,0.016437905810799704
surrend,7,0.05753267033779896
theander,2,0.016437905810799704
damsashh,1,0.008218952905399852
funni,20,0.16437905810799705
backpack,3,0.024656858716199558
wvsu,1,0.008218952905399852
frsh,1,0.008218952905399852
bloomsburi,6,0.049313717432399116
fayerose,1,0.008218952905399852
stormtroop,1,0.008218952905399852
ndls,1,0.008218952905399852
lambert,1,0.008218952905399852
beaut,1,0.008218952905399852
etsyaaa,1,0.008218952905399852
debut,5,0.04109476452699926
acmp,1,0.008218952905399852
boisebiblecolleg,1,0.008218952905399852
debug,1,0.008218952905399852
mdi,1,0.008218952905399852
spidey,1,0.008218952905399852
concord,1,0.008218952905399852
knockout,1,0.008218952905399852
datanerd,1,0.008218952905399852
francescobellin,1,0.008218952905399852
spider,5,0.04109476452699926
doubtism,1,0.008218952905399852
whiz,1,0.008218952905399852
borno,1,0.008218952905399852
tanginamooooo,1,0.008218952905399852
mdr,1,0.008218952905399852
mdp,1,0.008218952905399852
mdw,1,0.008218952905399852
whip,1,0.008218952905399852
mdu,1,0.008218952905399852
2300,2,0.016437905810799704
2305,1,0.008218952905399852
eleusinian,2,0.016437905810799704
horsforth,1,0.008218952905399852
hippocr,1,0.008218952905399852
hillaryclinton,10,0.08218952905399853
sellout,1,0.008218952905399852
jennif,4,0.03287581162159941
kayla,1,0.008218952905399852
euturkey,3,0.024656858716199558
atg,1,0.008218952905399852
ate,4,0.03287581162159941
ata,1,0.008218952905399852
ato,2,0.016437905810799704
atl,1,0.008218952905399852
spainandalusia,29,0.23834963425659572
donereason,1,0.008218952905399852
ati,2,0.016437905810799704
atv,4,0.03287581162159941
atw,1,0.008218952905399852
atu,1,0.008218952905399852
swft,1,0.008218952905399852
enovaaw,1,0.008218952905399852
mingl,2,0.016437905810799704
delmont,1,0.008218952905399852
historyep,1,0.008218952905399852
tangi,1,0.008218952905399852
xin,1,0.008218952905399852
glyc,1,0.008218952905399852
xiv,1,0.008218952905399852
gilbert,2,0.016437905810799704
bitter,2,0.016437905810799704
alecoscino,1,0.008218952905399852
edmc,1,0.008218952905399852
askwolf,1,0.008218952905399852
white,81,0.665735185337388
xtnt,1,0.008218952905399852
iammacedonian,3,0.024656858716199558
coward,1,0.008218952905399852
pneumonia,1,0.008218952905399852
corni,1,0.008218952905399852
boston,8,0.06575162324319882
apri,1,0.008218952905399852
tmst,1,0.008218952905399852
aforement,1,0.008218952905399852
bbpride,1,0.008218952905399852
googlemymap,1,0.008218952905399852
cde,1,0.008218952905399852
shall,9,0.07397057614859867
russsia,1,0.008218952905399852
object,5,0.04109476452699926
hrcemail,1,0.008218952905399852
macbook,43,0.35341497493219365
hospit,9,0.07397057614859867
hospic,1,0.008218952905399852
bateman,1,0.008218952905399852
marvel,3,0.024656858716199558
johnruchatlanta,1,0.008218952905399852
prim,1,0.008218952905399852
prin,1,0.008218952905399852
twee,1,0.008218952905399852
sexist,3,0.024656858716199558
prix,3,0.024656858716199558
effi,1,0.008218952905399852
1544,1,0.008218952905399852
bust,5,0.04109476452699926
rihanna,1,0.008218952905399852
bush,1,0.008218952905399852
busi,49,0.40272869236459274
radiorama,1,0.008218952905399852
busd,1,0.008218952905399852
buse,1,0.008218952905399852
labeouf,1,0.008218952905399852
oiglf,1,0.008218952905399852
77565,1,0.008218952905399852
cushion,2,0.016437905810799704
phrx,1,0.008218952905399852
plutocrat,1,0.008218952905399852
greeni,1,0.008218952905399852
fosl,1,0.008218952905399852
zorbasd,1,0.008218952905399852
bewitchingbooktour,1,0.008218952905399852
goodnight,3,0.024656858716199558
result,13,0.10684638777019807
brss,1,0.008218952905399852
hammer,1,0.008218952905399852
wikipedia,2,0.016437905810799704
ermioni,1,0.008218952905399852
melissa,1,0.008218952905399852
wtr,1,0.008218952905399852
wts,1,0.008218952905399852
wtw,1,0.008218952905399852
wtf,10,0.08218952905399853
wtg,1,0.008218952905399852
wth,1,0.008218952905399852
wti,1,0.008218952905399852
advertis,7,0.05753267033779896
wtm,1,0.008218952905399852
roller,2,0.016437905810799704
wto,2,0.016437905810799704
accident,1,0.008218952905399852
crds,1,0.008218952905399852
gregsherwoodmw,2,0.016437905810799704
pitt,1,0.008218952905399852
piti,1,0.008218952905399852
pita,5,0.04109476452699926
theaven,1,0.008218952905399852
and,1,0.008218952905399852
ppdraganova,1,0.008218952905399852
schodackcsd,2,0.016437905810799704
sheepdog,1,0.008218952905399852
uslv,1,0.008218952905399852
groupon,6,0.049313717432399116
prf,1,0.008218952905399852
greenleaf,1,0.008218952905399852
kobicagegh,1,0.008218952905399852
mobilephoto,1,0.008218952905399852
artpubl,1,0.008218952905399852
photobe,1,0.008218952905399852
sunderlandafc,1,0.008218952905399852
ann,2,0.016437905810799704
prn,1,0.008218952905399852
huntsvill,1,0.008218952905399852
eastern,5,0.04109476452699926
anh,1,0.008218952905399852
sevyn,3,0.024656858716199558
feldenkrai,1,0.008218952905399852
cunt,2,0.016437905810799704
linkin,1,0.008218952905399852
greececentr,4,0.03287581162159941
commerci,1,0.008218952905399852
awlaski,1,0.008218952905399852
calcium,3,0.024656858716199558
meetin,1,0.008218952905399852
marriag,5,0.04109476452699926
alchemist,1,0.008218952905399852
feedom,1,0.008218952905399852
skepticmago,1,0.008218952905399852
player,16,0.13150324648639763
3532,1,0.008218952905399852
harmoni,2,0.016437905810799704
davidg1823,1,0.008218952905399852
alayaysanto,1,0.008218952905399852
rebellion,1,0.008218952905399852
pinkfrenzi,1,0.008218952905399852
diannealmanzor,1,0.008218952905399852
drl,1,0.008218952905399852
taylorhick,1,0.008218952905399852
abbycar,1,0.008218952905399852
mmsi,1,0.008218952905399852
sjm,1,0.008218952905399852
agst,1,0.008218952905399852
jks,1,0.008218952905399852
28octob,2,0.016437905810799704
ruaboil,1,0.008218952905399852
spursoffici,1,0.008218952905399852
tuna,2,0.016437905810799704
tune,6,0.049313717432399116
burgerk,1,0.008218952905399852
greekamerican,7,0.05753267033779896
easi,25,0.2054738226349963
legroff,1,0.008218952905399852
cyrn,1,0.008218952905399852
ooooh,1,0.008218952905399852
vossou,1,0.008218952905399852
prison,9,0.07397057614859867
east,13,0.10684638777019807
ebaynik,1,0.008218952905399852
measur,13,0.10684638777019807
kcolic1,1,0.008218952905399852
remind,20,0.16437905810799705
bobbi,2,0.016437905810799704
battlefield,2,0.016437905810799704
right,114,0.9369606312155832
old,78,0.6410783266211885
ole,1,0.008218952905399852
olm,1,0.008218952905399852
oln,1,0.008218952905399852
olv,6,0.049313717432399116
olx,1,0.008218952905399852
multipli,2,0.016437905810799704
txrh,1,0.008218952905399852
epu,1,0.008218952905399852
emitf,1,0.008218952905399852
cynaf,1,0.008218952905399852
20committe,1,0.008218952905399852
annat,1,0.008218952905399852
o,34,0.27944439878359495
catenacolt,1,0.008218952905399852
cogitoergosum,1,0.008218952905399852
sooo,5,0.04109476452699926
flatbread,1,0.008218952905399852
grlf,1,0.008218952905399852
usacm,1,0.008218952905399852
grlt,1,0.008218952905399852
wakeforest,1,0.008218952905399852
persrephon,1,0.008218952905399852
joseph,2,0.016437905810799704
jane,4,0.03287581162159941
offer,27,0.22191172844579599
samtongewrit,2,0.016437905810799704
umehara,1,0.008218952905399852
xone,1,0.008218952905399852
eppi,1,0.008218952905399852
ochalin,1,0.008218952905399852
rerun,1,0.008218952905399852
castrejo67,1,0.008218952905399852
shipmat,1,0.008218952905399852
qin,1,0.008218952905399852
wyli,1,0.008218952905399852
qid,1,0.008218952905399852
rangelgayleen,1,0.008218952905399852
elon,1,0.008218952905399852
literotica,1,0.008218952905399852
zann,1,0.008218952905399852
floor,6,0.049313717432399116
flood,4,0.03287581162159941
zant,4,0.03287581162159941
presum,2,0.016437905810799704
smell,6,0.049313717432399116
kingdombirth,1,0.008218952905399852
fabra,1,0.008218952905399852
neolaiasyriza,1,0.008218952905399852
senior,11,0.09040848195939837
time,209,1.717761157228569
push,8,0.06575162324319882
timi,1,0.008218952905399852
bfast,2,0.016437905810799704
127,3,0.024656858716199558
krimsenk,1,0.008218952905399852
lovejustinf35,1,0.008218952905399852
recognit,2,0.016437905810799704
810,1,0.008218952905399852
witchmat,1,0.008218952905399852
1700,1,0.008218952905399852
1701,1,0.008218952905399852
250000,1,0.008218952905399852
bduckss,1,0.008218952905399852
bd,1,0.008218952905399852
anaximand,1,0.008218952905399852
crowdpolici,1,0.008218952905399852
geographythem,1,0.008218952905399852
renta,1,0.008218952905399852
g20,1,0.008218952905399852
donaldmcbrid,1,0.008218952905399852
johnhardi,1,0.008218952905399852
curriculummap,1,0.008218952905399852
simcox,1,0.008218952905399852
bi,1,0.008218952905399852
splice,1,0.008218952905399852
along,17,0.13972219939179747
militar,3,0.024656858716199558
g2v,1,0.008218952905399852
prosphoron,1,0.008218952905399852
santf,1,0.008218952905399852
kpl2383,1,0.008218952905399852
m142,1,0.008218952905399852
janesing85,1,0.008218952905399852
bp,3,0.024656858716199558
varoufaki,1,0.008218952905399852
wwfgreec,1,0.008218952905399852
br,3,0.024656858716199558
therealredman,1,0.008218952905399852
prefer,5,0.04109476452699926
iarandaya,1,0.008218952905399852
glamma,1,0.008218952905399852
homesick,1,0.008218952905399852
sagitta,1,0.008218952905399852
gfox,1,0.008218952905399852
wescarehung,1,0.008218952905399852
skul,1,0.008218952905399852
affx,1,0.008218952905399852
peopl,184,1.5122873345935728
srcl,1,0.008218952905399852
efharisto,1,0.008218952905399852
affi,1,0.008218952905399852
greeceathen,1,0.008218952905399852
breyn2000,1,0.008218952905399852
canariodog,1,0.008218952905399852
logon,1,0.008218952905399852
problemat,1,0.008218952905399852
ngam,1,0.008218952905399852
storyofoxiday,1,0.008218952905399852
coleman,2,0.016437905810799704
savouri,1,0.008218952905399852
semifin,3,0.024656858716199558
laundri,2,0.016437905810799704
dova,1,0.008218952905399852
remak,1,0.008218952905399852
suck,7,0.05753267033779896
stress,4,0.03287581162159941
bibfaith8am,1,0.008218952905399852
sso,1,0.008218952905399852
truck,8,0.06575162324319882
viko,2,0.016437905810799704
akropoli,2,0.016437905810799704
vike,4,0.03287581162159941
090,10,0.08218952905399853
deiti,7,0.05753267033779896
095,1,0.008218952905399852
ttt,1,0.008218952905399852
tti,1,0.008218952905399852
ttm,1,0.008218952905399852
ttl,1,0.008218952905399852
ttc,1,0.008218952905399852
artdesign,2,0.016437905810799704
harshmuffin,1,0.008218952905399852
thumb,1,0.008218952905399852
councillor,1,0.008218952905399852
cpnlbdnsab,1,0.008218952905399852
935,1,0.008218952905399852
phcontrol,1,0.008218952905399852
smarter,1,0.008218952905399852
recker,1,0.008218952905399852
nb06h1,1,0.008218952905399852
labradorit,1,0.008218952905399852
columbusday,1,0.008218952905399852
glinner,1,0.008218952905399852
lowkey,3,0.024656858716199558
djiglob,6,0.049313717432399116
amaretto,1,0.008218952905399852
blx,1,0.008218952905399852
blu,3,0.024656858716199558
blw,1,0.008218952905399852
bll,1,0.008218952905399852
blo,1,0.008218952905399852
bln,1,0.008218952905399852
blk,1,0.008218952905399852
lalaco,1,0.008218952905399852
formula,1,0.008218952905399852
hifilarri,1,0.008218952905399852
seventh,2,0.016437905810799704
plex,1,0.008218952905399852
hungryhous,1,0.008218952905399852
sticki,1,0.008218952905399852
dunno,1,0.008218952905399852
punk,2,0.016437905810799704
puni,1,0.008218952905399852
egov,2,0.016437905810799704
wsci,1,0.008218952905399852
reopen,24,0.19725486972959647
shanequagay,1,0.008218952905399852
spanish,20,0.16437905810799705
harvestpartyfun,1,0.008218952905399852
draft,4,0.03287581162159941
provinc,2,0.016437905810799704
artifact,5,0.04109476452699926
rieth,1,0.008218952905399852
boyfriend,2,0.016437905810799704
chpsriddel,1,0.008218952905399852
remembr,3,0.024656858716199558
scrumptious,1,0.008218952905399852
deluxecar,1,0.008218952905399852
pvtb,1,0.008218952905399852
cowen,2,0.016437905810799704
meteora,4,0.03287581162159941
arun,1,0.008218952905399852
sophia,8,0.06575162324319882
atoz,1,0.008218952905399852
sai,1,0.008218952905399852
sah,1,0.008218952905399852
sao,1,0.008218952905399852
san,12,0.09862743486479823
sam,6,0.049313717432399116
alemegpoid,1,0.008218952905399852
sac,1,0.008218952905399852
saa,4,0.03287581162159941
sad,18,0.14794115229719734
woah,1,0.008218952905399852
say,168,1.3807840881071751
sap,1,0.008218952905399852
saw,22,0.18081696391879673
sat,9,0.07397057614859867
worldseri,1,0.008218952905399852
horizonlinevil,1,0.008218952905399852
note,19,0.1561601052025972
destroy,24,0.19725486972959647
noth,35,0.2876633516889948
wrc2,1,0.008218952905399852
knew,13,0.10684638777019807
butterfli,4,0.03287581162159941
mikep6,1,0.008218952905399852
knee,2,0.016437905810799704
terroir,1,0.008218952905399852
pager,1,0.008218952905399852
recommon,1,0.008218952905399852
dhantzopoulos1,1,0.008218952905399852
industrialsoap,1,0.008218952905399852
bouzoukia,1,0.008218952905399852
salt,7,0.05753267033779896
cobra,1,0.008218952905399852
beckham,2,0.016437905810799704
slot,1,0.008218952905399852
slow,8,0.06575162324319882
corrug,1,0.008218952905399852
otiv,1,0.008218952905399852
texmex,1,0.008218952905399852
mybookjacket,1,0.008218952905399852
hohoho,1,0.008218952905399852
kwkaq,1,0.008218952905399852
mightymindsabm,3,0.024656858716199558
prime,14,0.11506534067559793
artist,25,0.2054738226349963
allman,1,0.008218952905399852
borrow,3,0.024656858716199558
aptitud,1,0.008218952905399852
twelv,1,0.008218952905399852
roger,2,0.016437905810799704
qsii,1,0.008218952905399852
where,4,0.03287581162159941
kabeiro,1,0.008218952905399852
buuuuut,1,0.008218952905399852
mifflin,1,0.008218952905399852
gangster,1,0.008218952905399852
brave,4,0.03287581162159941
philad,1,0.008218952905399852
brks,1,0.008218952905399852
noodless,1,0.008218952905399852
ipwr,1,0.008218952905399852
x24,1,0.008218952905399852
jumper,2,0.016437905810799704
welcomehom,1,0.008218952905399852
clayton,1,0.008218952905399852
spare,2,0.016437905810799704
starcutcid,1,0.008218952905399852
cedric,1,0.008218952905399852
spark,2,0.016437905810799704
abomin,2,0.016437905810799704
miarianmoreno,1,0.008218952905399852
lilverooo,1,0.008218952905399852
caliph,3,0.024656858716199558
jobopen,1,0.008218952905399852
ttmi,1,0.008218952905399852
boar,1,0.008218952905399852
teammat,1,0.008218952905399852
boat,15,0.12328429358099777
ecpg,1,0.008218952905399852
greggluhr,1,0.008218952905399852
17454,1,0.008218952905399852
